"","estimate","pval","fdr","Symbol","EntrezGeneId","significant"
"ENSG00000089050.14",0.261941172717317,0.117319288541891,0.617500997370388,"RBBP9","10741",FALSE
"ENSG00000271564.1",0.261942239414915,0.117317741300638,0.617500997370388,NA,NA,FALSE
"ENSG00000174456.13",0.261897945306412,0.117382002643796,0.617758827247122,"C12orf76","400073",FALSE
"ENSG00000082074.15",-0.261880948568848,0.117406668312918,0.617813299964926,"FYB","2533",FALSE
"ENSG00000236394.2",0.261871891618579,0.11741981334978,0.617813299964926,NA,NA,FALSE
"ENSG00000156374.14",-0.261859051411457,0.11743845120658,0.61783911948351,"PCGF6","84108",FALSE
"ENSG00000178115.11",-0.261842283712363,0.117462793251555,0.617894938968931,"GOLGA8Q","728047",FALSE
"ENSG00000223838.1",-0.26182628993948,0.117486015299074,0.617944854519279,NA,NA,FALSE
"ENSG00000110921.11",0.261808315061946,0.117512117909864,0.617989613411721,"MVK","4598",FALSE
"ENSG00000119782.13",-0.261793640650304,0.117533430904005,0.617989613411721,"FKBP1B","2281",FALSE
"ENSG00000122543.10",0.261773150749528,0.117563195119771,0.617989613411721,"OCM","654231",FALSE
"ENSG00000184408.9",0.261775231609505,0.117560172145024,0.617989613411721,"KCND2","3751",FALSE
"ENSG00000257009.1",-0.261778685371777,0.117555154811664,0.617989613411721,NA,NA,FALSE
"ENSG00000257599.1",-0.261758170274518,0.117584959765622,0.618031822751277,NA,NA,FALSE
"ENSG00000204967.10",0.261725234503133,0.117632821711058,0.618161164502831,"PCDHA4","56144",FALSE
"ENSG00000229404.5",0.261722329718817,0.11763704361708,0.618161164502831,NA,NA,FALSE
"ENSG00000062038.13",0.261711837603832,0.117652294138243,0.618169112486981,"CDH3","1001",FALSE
"ENSG00000112715.20",-0.261682854219731,0.117694429837985,0.61831830232572,"VEGFA","7422",FALSE
"ENSG00000147010.17",-0.26166491463204,0.117720515870646,0.61835419458552,"SH3KBP1","30011",FALSE
"ENSG00000197863.8",-0.261655432151277,0.117734306139846,0.61835419458552,"ZNF790","388536",FALSE
"ENSG00000260676.5",0.261649806423154,0.117742488148293,0.61835419458552,NA,NA,FALSE
"ENSG00000124882.3",-0.261610099071035,0.117800250298582,0.618478083381714,"EREG","2069",FALSE
"ENSG00000175198.14",0.261610058466188,0.117800309377196,0.618478083381714,"PCCA","5095",FALSE
"ENSG00000271659.1",-0.261605245129543,0.117807312768955,0.618478083381714,NA,NA,FALSE
"ENSG00000107175.10",-0.261505398414974,0.117952659932541,0.618644495483092,"CREB3","10488",FALSE
"ENSG00000122643.18",0.261446463585133,0.118038514658917,0.618644495483092,"NT5C3A","51251",FALSE
"ENSG00000141570.10",0.261485514879516,0.117981620511288,0.618644495483092,"CBX8","57332",FALSE
"ENSG00000142937.11",-0.261443861229495,0.118042306783302,0.618644495483092,"RPS8","6202",FALSE
"ENSG00000175387.15",-0.261441848742065,0.118045239420802,0.618644495483092,"SMAD2","4087",FALSE
"ENSG00000207363.1",-0.2614662268057,0.118009718890756,0.618644495483092,NA,NA,FALSE
"ENSG00000213465.7",-0.261546287555444,0.117893121230059,0.618644495483092,"ARL2","402",FALSE
"ENSG00000215244.2",0.261488968622419,0.117976589715606,0.618644495483092,NA,NA,FALSE
"ENSG00000222383.1",-0.261461856007327,0.118016086857226,0.618644495483092,NA,NA,FALSE
"ENSG00000227824.1",0.261504579735014,0.117953852243239,0.618644495483092,NA,NA,FALSE
"ENSG00000231789.2",-0.261501591393687,0.117958204486277,0.618644495483092,NA,NA,FALSE
"ENSG00000232081.1",0.26144399665767,0.118042109436581,0.618644495483092,NA,NA,FALSE
"ENSG00000254021.1",0.261454566728394,0.118026707431828,0.618644495483092,NA,NA,FALSE
"ENSG00000272727.1",0.261544648899215,0.117895506844609,0.618644495483092,NA,NA,FALSE
"ENSG00000278698.1",0.261525246627743,0.117923756121042,0.618644495483092,NA,NA,FALSE
"ENSG00000175262.14",0.261407015444772,0.11809600786859,0.618780873190479,"C1orf127","148345",FALSE
"ENSG00000279912.1",0.26140512388433,0.1180987652279,0.618780873190479,NA,NA,FALSE
"ENSG00000196660.10",-0.261393735303856,0.11811536757293,0.618795807972887,"SLC30A10","55532",FALSE
"ENSG00000019991.15",-0.260752654852255,0.119052764613986,0.618955232628623,"HGF","3082",FALSE
"ENSG00000043093.13",0.261183741379155,0.118421811906008,0.618955232628623,"DCUN1D1","54165",FALSE
"ENSG00000082497.11",0.260907083487434,0.11882644871262,0.618955232628623,"SERTAD4","56256",FALSE
"ENSG00000087085.13",-0.260952928955405,0.118759324085102,0.618955232628623,"ACHE","43",FALSE
"ENSG00000100557.9",0.26078955243794,0.118998661676306,0.618955232628623,"C14orf105","55195",FALSE
"ENSG00000102452.15",-0.260861286458831,0.118893530809871,0.618955232628623,"NALCN","259232",FALSE
"ENSG00000106785.14",0.260714533107842,0.119108681897265,0.618955232628623,"TRIM14","9830",FALSE
"ENSG00000116514.16",-0.260890500729642,0.118850735355201,0.618955232628623,"RNF19B","127544",FALSE
"ENSG00000124479.8",-0.260749359696887,0.119057597197581,0.618955232628623,"NDP","4693",FALSE
"ENSG00000125814.17",0.26082996195951,0.118939430331555,0.618955232628623,"NAPB","63908",FALSE
"ENSG00000128294.15",-0.261163803992827,0.118450937513716,0.618955232628623,"TPST2","8459",FALSE
"ENSG00000135587.8",0.261260459205422,0.118309788465084,0.618955232628623,"SMPD2","6610",FALSE
"ENSG00000138107.11",-0.260910014813767,0.118822155961159,0.618955232628623,"ACTR1A","10121",FALSE
"ENSG00000143878.9",0.260718329736026,0.119103112089944,0.618955232628623,"RHOB","388",FALSE
"ENSG00000148110.15",-0.260718462452629,0.119102917392842,0.618955232628623,"HIATL1","84641",FALSE
"ENSG00000160294.10",0.260782216703915,0.119009416596681,0.618955232628623,"MCM3AP","8888",FALSE
"ENSG00000160602.13",0.261104672078805,0.118537352190682,0.618955232628623,"NEK8","284086",FALSE
"ENSG00000162244.10",-0.261250620563046,0.118324150415451,0.618955232628623,"RPL29","6159",FALSE
"ENSG00000164715.5",0.260868544203429,0.118882897993433,0.618955232628623,"LMTK2","22853",FALSE
"ENSG00000169302.14",-0.2607492508963,0.119057756764015,0.618955232628623,"STK32A","202374",FALSE
"ENSG00000172534.13",-0.260986133171566,0.11871072589541,0.618955232628623,"HCFC1","3054",FALSE
"ENSG00000175745.11",-0.261316439081445,0.118228096766664,0.618955232628623,"NR2F1","7025",FALSE
"ENSG00000175920.15",0.261054734244234,0.118610367560014,0.618955232628623,"DOK7","285489",FALSE
"ENSG00000177693.3",-0.260926663513932,0.118797777144277,0.618955232628623,"OR4F4","26682",FALSE
"ENSG00000182230.11",0.261065466596124,0.118594672673066,0.618955232628623,"FAM153B","202134",FALSE
"ENSG00000182376.2",0.26112239977385,0.118511440187544,0.618955232628623,NA,NA,FALSE
"ENSG00000183665.5",0.260899106546511,0.118838131052442,0.618955232628623,"TRMT12","55039",FALSE
"ENSG00000183837.9",-0.261233543494319,0.118349081757223,0.618955232628623,"PNMA3","29944",FALSE
"ENSG00000184384.13",-0.260725250055763,0.119092960202772,0.618955232628623,"MAML2","84441",FALSE
"ENSG00000186063.12",-0.261235178295179,0.118346694890287,0.618955232628623,"AIDA","64853",FALSE
"ENSG00000186130.4",0.260973972839827,0.118728522209041,0.618955232628623,"ZBTB6","10773",FALSE
"ENSG00000188266.13",0.261053710336253,0.118611864994452,0.618955232628623,"HYKK","123688",FALSE
"ENSG00000196358.10",-0.260940680852967,0.118777254356986,0.618955232628623,"NTNG2","84628",FALSE
"ENSG00000196576.14",0.260928009612705,0.118795806205573,0.618955232628623,"PLXNB2","23654",FALSE
"ENSG00000197312.11",0.261342370898961,0.118190268684183,0.618955232628623,"DDI2","84301",FALSE
"ENSG00000198363.15",-0.261070562789932,0.118587220594126,0.618955232628623,"ASPH","444",FALSE
"ENSG00000198573.6",-0.261187531147518,0.118416276215786,0.618955232628623,"SPANXC","64663",FALSE
"ENSG00000200711.1",-0.26130405990724,0.118246158109783,0.618955232628623,NA,NA,FALSE
"ENSG00000207563.1",-0.261278392169833,0.118283614197895,0.618955232628623,NA,NA,FALSE
"ENSG00000212226.1",0.260851859579702,0.118907342538589,0.618955232628623,NA,NA,FALSE
"ENSG00000221402.1",0.260952279601568,0.118760274637808,0.618955232628623,NA,NA,FALSE
"ENSG00000226337.3",-0.261269293292429,0.118296894027631,0.618955232628623,NA,NA,FALSE
"ENSG00000227050.1",0.2609764133906,0.118724950369171,0.618955232628623,NA,NA,FALSE
"ENSG00000229470.9",0.261101663422017,0.118541750269432,0.618955232628623,"GNL1","2794",FALSE
"ENSG00000234336.6",-0.260799355507393,0.11898429053246,0.618955232628623,NA,NA,FALSE
"ENSG00000235575.1",0.260856687044272,0.118900269461016,0.618955232628623,NA,NA,FALSE
"ENSG00000236947.5",0.261162741755457,0.118452489437985,0.618955232628623,NA,NA,FALSE
"ENSG00000240940.3",0.260887649897744,0.11885491097856,0.618955232628623,NA,NA,FALSE
"ENSG00000248049.6",0.26077883267013,0.119014378174499,0.618955232628623,NA,NA,FALSE
"ENSG00000248476.1",-0.261041516891545,0.118629698627877,0.618955232628623,NA,NA,FALSE
"ENSG00000249240.2",-0.261157657617668,0.118459917552758,0.618955232628623,"AC069368.3",NA,FALSE
"ENSG00000251635.1",0.260877028922113,0.118870468526429,0.618955232628623,NA,NA,FALSE
"ENSG00000251720.1",-0.26086275478299,0.11889137961283,0.618955232628623,NA,NA,FALSE
"ENSG00000251811.1",0.261000027635518,0.118690394174702,0.618955232628623,NA,NA,FALSE
"ENSG00000252460.1",0.260921590530184,0.118805205155299,0.618955232628623,NA,NA,FALSE
"ENSG00000253744.1",0.261152885080491,0.118466890725272,0.618955232628623,NA,NA,FALSE
"ENSG00000255335.1",0.260902868585116,0.118832621387831,0.618955232628623,NA,NA,FALSE
"ENSG00000255557.1",-0.260722721574577,0.119096669328412,0.618955232628623,NA,NA,FALSE
"ENSG00000256235.1",-0.260953132872656,0.118759025583239,0.618955232628623,"SMIM3","85027",FALSE
"ENSG00000258512.1",-0.260921196704936,0.118805781820298,0.618955232628623,NA,NA,FALSE
"ENSG00000265544.1",-0.260906875874117,0.118826752754269,0.618955232628623,NA,NA,FALSE
"ENSG00000267038.1",0.26096870346894,0.118736234410636,0.618955232628623,NA,NA,FALSE
"ENSG00000267193.5",0.260787259152547,0.119002023783972,0.618955232628623,NA,NA,FALSE
"ENSG00000275022.1",-0.261290776069143,0.118265541668628,0.618955232628623,NA,NA,FALSE
"ENSG00000277302.1",0.26108182275075,0.118570756586713,0.618955232628623,NA,NA,FALSE
"ENSG00000278304.1",0.261186837013574,0.118417290118247,0.618955232628623,"KIR2DS1","3806",FALSE
"ENSG00000279384.1",0.261191451341479,0.118410550217925,0.618955232628623,NA,NA,FALSE
"ENSG00000279983.1",-0.260822335508561,0.118950607315339,0.618955232628623,"CH17-140K24.8",NA,FALSE
"ENSG00000280785.1",-0.260727635769273,0.11908946058787,0.618955232628623,NA,NA,FALSE
"ENSG00000281769.1",-0.260825239273683,0.118946351594861,0.618955232628623,NA,NA,FALSE
"ENSG00000249993.1",0.260700371853049,0.119129458753628,0.618991715419977,NA,NA,FALSE
"ENSG00000258516.1",-0.260669453432854,0.119174830526664,0.619084489633835,NA,NA,FALSE
"ENSG00000266794.2",-0.260677946291985,0.119162366243102,0.619084489633835,NA,NA,FALSE
"ENSG00000065911.11",0.26061965837934,0.119247930364688,0.61925704111861,"MTHFD2","10797",FALSE
"ENSG00000108651.9",-0.260551434527384,0.119348138484563,0.61925704111861,"UTP6","55813",FALSE
"ENSG00000150401.14",0.260525018672946,0.119386955390447,0.61925704111861,"DCUN1D2","55208",FALSE
"ENSG00000171456.16",-0.260601011142457,0.119275313415794,0.61925704111861,"ASXL1","171023",FALSE
"ENSG00000179165.10",-0.260568556457692,0.119322983632431,0.61925704111861,"PXT1","222659",FALSE
"ENSG00000182481.8",0.260582806448168,0.119302051148163,0.61925704111861,"KPNA2","3838",FALSE
"ENSG00000196415.9",-0.260528426681718,0.119381946943966,0.61925704111861,"PRTN3","5657",FALSE
"ENSG00000235106.8",-0.260597207845751,0.119280899050581,0.61925704111861,NA,NA,FALSE
"ENSG00000239002.3",-0.260539972378844,0.119364980432935,0.61925704111861,NA,NA,FALSE
"ENSG00000264572.1",-0.260533763524599,0.119374104178355,0.61925704111861,NA,NA,FALSE
"ENSG00000269050.1",0.260573397212402,0.119315872510507,0.61925704111861,NA,NA,FALSE
"ENSG00000273949.1",0.260592965442852,0.119287129801054,0.61925704111861,NA,NA,FALSE
"ENSG00000277804.4",-0.260528426681718,0.119381946943966,0.61925704111861,"PRTN3","5657",FALSE
"ENSG00000071655.17",-0.260451605239382,0.119494882792289,0.619673993431444,"MBD3","53615",FALSE
"ENSG00000228414.6",0.260452005249747,0.119494294526459,0.619673993431444,NA,NA,FALSE
"ENSG00000160753.15",0.260367044947607,0.119619288110804,0.62000539800719,"RUSC1","23623",FALSE
"ENSG00000196224.7",0.260376813009315,0.119604912358851,0.62000539800719,"KRTAP5-3","387266",FALSE
"ENSG00000237899.1",0.260351979838046,0.119641462117395,0.62000539800719,NA,NA,FALSE
"ENSG00000261129.1",-0.26039479534621,0.119578450962208,0.62000539800719,NA,NA,FALSE
"ENSG00000268836.1",0.260356978861994,0.119634103821623,0.62000539800719,NA,NA,FALSE
"ENSG00000275920.1",0.260376813009315,0.119604912358851,0.62000539800719,"KRTAP5-3","387266",FALSE
"ENSG00000246430.6",-0.260340556199943,0.11965827837402,0.620021136802829,NA,NA,FALSE
"ENSG00000273112.1",-0.260327293536887,0.119677804002805,0.620050909235949,NA,NA,FALSE
"ENSG00000151726.13",0.260309432366303,0.119704103442225,0.620053391668534,"ACSL1","2180",FALSE
"ENSG00000272523.1",-0.260308251116553,0.119705842910073,0.620053391668534,NA,NA,FALSE
"ENSG00000236871.6",-0.260297048961549,0.119722339760312,0.620067463420206,NA,NA,FALSE
"ENSG00000281790.1",0.260284791380791,0.119740392834045,0.620089591017785,NA,NA,FALSE
"ENSG00000018236.14",0.260131688095182,0.119966056536744,0.620096815530281,"CNTN1","1272",FALSE
"ENSG00000065717.14",0.260095657535629,0.120019209365644,0.620096815530281,"TLE2","7089",FALSE
"ENSG00000068079.7",-0.260250508198011,0.119790896236735,0.620096815530281,"IFI35","3430",FALSE
"ENSG00000099974.7",0.260092073992278,0.120024496827306,0.620096815530281,"DDTL","100037417",FALSE
"ENSG00000101605.12",0.260087540816013,0.120031185707242,0.620096815530281,"MYOM1","8736",FALSE
"ENSG00000106261.16",0.260171222735999,0.119907754719501,0.620096815530281,"ZKSCAN1","7586",FALSE
"ENSG00000107281.9",0.260160573134518,0.119923457620439,0.620096815530281,"NPDC1","56654",FALSE
"ENSG00000125841.12",-0.260216457168233,0.119841073440134,0.620096815530281,"NRSN2","80023",FALSE
"ENSG00000139200.13",-0.26018874631262,0.119881919452866,0.620096815530281,"PIANP","196500",FALSE
"ENSG00000154237.12",-0.260096055197676,0.120018622632321,0.620096815530281,"LRRK1","79705",FALSE
"ENSG00000162139.9",0.260168330641314,0.119912018978055,0.620096815530281,"NEU3","10825",FALSE
"ENSG00000166257.8",-0.260155526414828,0.119930899576556,0.620096815530281,"SCN3B","55800",FALSE
"ENSG00000175602.3",-0.260121061972753,0.119981730520816,0.620096815530281,"CCDC85B","11007",FALSE
"ENSG00000224100.1",0.260227822680414,0.119824323602995,0.620096815530281,NA,NA,FALSE
"ENSG00000226320.5",0.260165898014123,0.119915605861186,0.620096815530281,NA,NA,FALSE
"ENSG00000227398.3",-0.260114871712777,0.11999086212535,0.620096815530281,NA,NA,FALSE
"ENSG00000242086.8",0.260097611137908,0.120016326929777,0.620096815530281,NA,NA,FALSE
"ENSG00000254452.1",0.260250533741874,0.119790858601501,0.620096815530281,NA,NA,FALSE
"ENSG00000259380.5",0.260094803689142,0.120020469186831,0.620096815530281,NA,NA,FALSE
"ENSG00000275758.2",0.260092073992278,0.120024496827306,0.620096815530281,"DDTL","100037417",FALSE
"ENSG00000282204.1",-0.260164845016162,0.11991715852049,0.620096815530281,NA,NA,FALSE
"ENSG00000173786.16",-0.260057658902891,0.120075284630598,0.620126222875663,"CNP","1267",FALSE
"ENSG00000259001.3",-0.260055668431055,0.120078222546295,0.620126222875663,NA,NA,FALSE
"ENSG00000277772.1",-0.260071986618718,0.120054138659399,0.620126222875663,NA,NA,FALSE
"ENSG00000273311.1",-0.26004083601705,0.120100116729875,0.620168114814573,NA,NA,FALSE
"ENSG00000251804.1",0.25999757154901,0.120163996654091,0.620426776528301,NA,NA,FALSE
"ENSG00000113946.3",-0.259971089175083,0.12020311039061,0.62048633225264,"CLDN16","10686",FALSE
"ENSG00000265253.1",0.259977196075458,0.12019408982151,0.62048633225264,NA,NA,FALSE
"ENSG00000160214.12",0.259961221199104,0.120217687556731,0.620490397681834,"RRP1","8568",FALSE
"ENSG00000196834.11",0.259951786081862,0.120231626533216,0.620491168610518,"POTEI","653269",FALSE
"ENSG00000242611.1",-0.259921274755327,0.120276710744562,0.620510336318858,NA,NA,FALSE
"ENSG00000282155.1",-0.259921274755327,0.120276710744562,0.620510336318858,NA,NA,FALSE
"ENSG00000282557.1",-0.259921274755327,0.120276710744562,0.620510336318858,NA,NA,FALSE
"ENSG00000257696.1",0.259889371299568,0.120323865531756,0.620611299556675,NA,NA,FALSE
"ENSG00000280512.2",0.259892613371112,0.120319072967986,0.620611299556675,NA,NA,FALSE
"ENSG00000205409.3",0.259878093561847,0.120340537861663,0.620626152683239,"OR52E6","390078",FALSE
"ENSG00000221803.1",0.259823554975321,0.12042118883685,0.620899763273947,NA,NA,FALSE
"ENSG00000239945.1",0.259826717208003,0.120416511462255,0.620899763273947,NA,NA,FALSE
"ENSG00000180817.11",0.259780020621308,0.120485595925454,0.621089513100887,"PPA1","5464",FALSE
"ENSG00000246889.2",0.259783145475069,0.120480971988199,0.621089513100887,NA,NA,FALSE
"ENSG00000281619.1",0.259736900327367,0.120549415846429,0.62134731556034,NA,NA,FALSE
"ENSG00000123992.18",0.259664314363388,0.12065690338805,0.621366698539549,"DNPEP","23549",FALSE
"ENSG00000136573.12",0.259659438008207,0.120664127016107,0.621366698539549,"BLK","640",FALSE
"ENSG00000143486.15",0.259622480238751,0.120718885228632,0.621366698539549,"EIF2D","1939",FALSE
"ENSG00000149131.15",-0.259638272453542,0.120695484532477,0.621366698539549,"SERPING1","710",FALSE
"ENSG00000156508.17",-0.259652712630627,0.120674090239425,0.621366698539549,"EEF1A1","1915",FALSE
"ENSG00000166226.12",0.259672486817784,0.120644797782594,0.621366698539549,"CCT2","10576",FALSE
"ENSG00000183114.7",-0.259626807546775,0.120712472742827,0.621366698539549,"FAM43B","163933",FALSE
"ENSG00000187569.2",-0.259666998411401,0.120652927489991,0.621366698539549,"DPPA3","359787",FALSE
"ENSG00000196557.10",0.25969035701086,0.120618330382005,0.621366698539549,"CACNA1H","8912",FALSE
"ENSG00000230034.8",-0.259718638869332,0.120576451228545,0.621366698539549,"PSMB8","5696",FALSE
"ENSG00000275041.1",0.259635322849897,0.120699854958523,0.621366698539549,NA,NA,FALSE
"ENSG00000281215.1",-0.259711656127711,0.120586790106669,0.621366698539549,NA,NA,FALSE
"ENSG00000007038.10",-0.259579067340602,0.120783231386409,0.621626794314793,"PRSS21","10942",FALSE
"ENSG00000234063.5",-0.25955837226134,0.120813914455612,0.621713598897436,NA,NA,FALSE
"ENSG00000049768.14",0.259443187815033,0.120984796532312,0.621810724107877,"FOXP3","50943",FALSE
"ENSG00000165185.14",0.259448606141898,0.1209767541134,0.621810724107877,"KIAA1958","158405",FALSE
"ENSG00000201084.1",-0.259453259725369,0.1209698471219,0.621810724107877,NA,NA,FALSE
"ENSG00000222691.1",0.259449377112138,0.1209756097953,0.621810724107877,NA,NA,FALSE
"ENSG00000234263.1",0.259447793492582,0.120977960302734,0.621810724107877,NA,NA,FALSE
"ENSG00000238783.1",-0.259453259725369,0.1209698471219,0.621810724107877,NA,NA,FALSE
"ENSG00000259921.1",0.25945397777892,0.120968781391044,0.621810724107877,NA,NA,FALSE
"ENSG00000264513.1",0.259449676174261,0.120975165912384,0.621810724107877,NA,NA,FALSE
"ENSG00000272461.1",0.259481025026353,0.120928643141265,0.621810724107877,NA,NA,FALSE
"ENSG00000275698.1",-0.259453259725369,0.1209698471219,0.621810724107877,NA,NA,FALSE
"ENSG00000278470.1",-0.259453259725369,0.1209698471219,0.621810724107877,NA,NA,FALSE
"ENSG00000124217.4",0.259399379864305,0.121049835336615,0.622073942512753,"MOCS3","27304",FALSE
"ENSG00000100196.10",-0.259389577185229,0.121064392315076,0.622077704807751,"KDELR3","11015",FALSE
"ENSG00000165171.10",-0.259323334061933,0.12116279768448,0.622123203435244,"WBSCR27","155368",FALSE
"ENSG00000222419.1",-0.259361079691871,0.121106718530752,0.622123203435244,NA,NA,FALSE
"ENSG00000223727.6",0.259336164863458,0.121143732623492,0.622123203435244,NA,NA,FALSE
"ENSG00000237412.6",-0.259324621376102,0.121160884785837,0.622123203435244,"PRSS56","646960",FALSE
"ENSG00000243173.3",-0.25931846837409,0.121170028110907,0.622123203435244,NA,NA,FALSE
"ENSG00000260465.1",0.25933182528057,0.121150180481757,0.622123203435244,NA,NA,FALSE
"ENSG00000278153.1",0.259371145059706,0.12109176756803,0.622123203435244,NA,NA,FALSE
"ENSG00000011143.16",0.259307127120611,0.121186882499876,0.62213875092378,"MKS1","54903",FALSE
"ENSG00000238297.2",0.259291108928471,0.121210690337774,0.622189987808444,NA,NA,FALSE
"ENSG00000246465.1",0.25927305732972,0.121237524620763,0.622256746362549,NA,NA,FALSE
"ENSG00000244307.3",0.259228376349236,0.121303963449504,0.622526738519312,NA,NA,FALSE
"ENSG00000139618.14",0.259189176898024,0.12136227388719,0.622541978807787,"BRCA2","675",FALSE
"ENSG00000181191.11",-0.259190733137723,0.121359958531293,0.622541978807787,"PJA1","64219",FALSE
"ENSG00000253687.1",0.259213861521371,0.121325552276625,0.622541978807787,NA,NA,FALSE
"ENSG00000277117.4",0.259193294507361,0.121356147826332,0.622541978807787,"ICOSLG","102723996",FALSE
"ENSG00000224855.5",0.25915425638221,0.121414236926265,0.622668888403017,NA,NA,FALSE
"ENSG00000267151.3",0.25915395164166,0.121414690464877,0.622668888403017,NA,NA,FALSE
"ENSG00000135643.4",0.259104796701043,0.121487863261634,0.62297314908077,"KCNMB4","27345",FALSE
"ENSG00000126860.11",-0.259086873222687,0.121514552629378,0.623039006912502,"EVI2A","2123",FALSE
"ENSG00000239887.4",0.259073070547545,0.121535108808685,0.623073406752238,"C1orf226","400793",FALSE
"ENSG00000117983.17",0.259023725187126,0.121608619603885,0.623308309728453,"MUC5B","727897",FALSE
"ENSG00000140471.16",0.259023716316033,0.121608632822323,0.623308309728453,"LINS","55180",FALSE
"ENSG00000168591.15",-0.258960862693876,0.121702315300807,0.62366393637364,"TMUB2","79089",FALSE
"ENSG00000168807.16",-0.258952262608241,0.121715137808515,0.62366393637364,"SNTB2","6645",FALSE
"ENSG00000183401.11",0.258939977230036,0.121733456745331,0.62366393637364,"CCDC159","126075",FALSE
"ENSG00000251176.1",0.258941459604812,0.12173124624168,0.62366393637364,NA,NA,FALSE
"ENSG00000134824.13",-0.258929807288115,0.121748622878592,0.623670626556014,"FADS2","9415",FALSE
"ENSG00000254246.1",0.258913606487104,0.121772785571174,0.623723395827676,NA,NA,FALSE
"ENSG00000279742.1",0.258900904297223,0.121791732765937,0.623749442211344,NA,NA,FALSE
"ENSG00000124159.15",-0.258890482787001,0.121807279635685,0.623758070077036,"MATN4","8785",FALSE
"ENSG00000152127.8",-0.258867827696957,0.12184108174986,0.62386016789923,"MGAT5","4249",FALSE
"ENSG00000112511.17",-0.258832552433713,0.121893727523726,0.6239312197507,"PHF1","5252",FALSE
"ENSG00000248758.1",0.258840582182917,0.121881742210301,0.6239312197507,NA,NA,FALSE
"ENSG00000254343.2",0.258830657202706,0.121896556499954,0.6239312197507,NA,NA,FALSE
"ENSG00000177300.6",0.25882104579694,0.121910904023013,0.623933683840256,"CLDN22","53842",FALSE
"ENSG00000068781.20",-0.258734463276619,0.122040207871199,0.623986973779539,"STON1-GTF2A1L","286749",FALSE
"ENSG00000130222.10",0.258792787601644,0.121953094041824,0.623986973779539,"GADD45G","10912",FALSE
"ENSG00000162490.6",0.258776422904566,0.121977531833601,0.623986973779539,"DRAXIN","374946",FALSE
"ENSG00000167757.13",0.258782347765862,0.12196868367444,0.623986973779539,"KLK11","11012",FALSE
"ENSG00000196812.4",0.258739403896748,0.122032826705936,0.623986973779539,"ZSCAN16","80345",FALSE
"ENSG00000205542.10",-0.258768898785363,0.121988769008355,0.623986973779539,"TMSB4X","7114",FALSE
"ENSG00000237541.3",0.258742682349245,0.122027928962526,0.623986973779539,"HLA-DQA2","3117",FALSE
"ENSG00000267580.1",0.258751658651823,0.122014519842908,0.623986973779539,NA,NA,FALSE
"ENSG00000275899.1",0.258730504717494,0.122046122102223,0.623986973779539,NA,NA,FALSE
"ENSG00000161981.10",0.258715174041415,0.12206902871028,0.6240056366436,"SNRNP25","79622",FALSE
"ENSG00000278334.1",0.258709499783929,0.122077507819935,0.6240056366436,NA,NA,FALSE
"ENSG00000149243.15",0.258695671922339,0.122098172799683,0.624040377267987,"KLHL35","283212",FALSE
"ENSG00000101096.19",0.258649880362835,0.12216662443689,0.624114051785231,"NFATC2","4773",FALSE
"ENSG00000252585.1",0.258660001983226,0.122151491636416,0.624114051785231,NA,NA,FALSE
"ENSG00000268184.1",0.258648914696902,0.122168068273981,0.624114051785231,NA,NA,FALSE
"ENSG00000280271.1",0.258648914696902,0.122168068273981,0.624114051785231,NA,NA,FALSE
"ENSG00000279154.1",0.258622625921965,0.12220737942568,0.624244006359101,NA,NA,FALSE
"ENSG00000179058.6",-0.258611500311832,0.122224019051872,0.624258136807843,"C9orf50","375759",FALSE
"ENSG00000146425.10",0.258575754112679,0.122277493053476,0.624444641500483,"DYNLT1","6993",FALSE
"ENSG00000168566.11",-0.258568538070787,0.122288289906044,0.624444641500483,"SNRNP48","154007",FALSE
"ENSG00000134901.12",-0.258556729690859,0.122305959485704,0.624464003061185,"KDELC1","79070",FALSE
"ENSG00000259580.1",-0.258526217762166,0.122351625129809,0.624626284997279,NA,NA,FALSE
"ENSG00000273684.1",-0.258484840786587,0.122413572287732,0.624871640638808,NA,NA,FALSE
"ENSG00000118620.12",-0.258433318959612,0.122490740473491,0.625194628979774,"ZNF430","80264",FALSE
"ENSG00000170385.9",-0.258401752339343,0.122538038171815,0.625365101918696,"SLC30A1","7779",FALSE
"ENSG00000225383.6",-0.258365307549962,0.122592662022267,0.625501985827864,NA,NA,FALSE
"ENSG00000239043.1",0.258367964990182,0.122588678406892,0.625501985827864,NA,NA,FALSE
"ENSG00000160298.17",0.258338908346031,0.122632240799217,0.625632986308658,"C21orf58","54058",FALSE
"ENSG00000279149.1",-0.258326772738045,0.122650438206547,0.625654888105655,NA,NA,FALSE
"ENSG00000264190.1",0.258296445769301,0.122695922473974,0.625705980443594,NA,NA,FALSE
"ENSG00000276404.1",-0.258292280427602,0.122702170621025,0.625705980443594,NA,NA,FALSE
"ENSG00000279731.1",0.25830350276712,0.122685337291846,0.625705980443594,NA,NA,FALSE
"ENSG00000260032.1",0.258282753293907,0.122716462522797,0.625707950610572,NA,NA,FALSE
"ENSG00000101161.7",0.258153228551023,0.122910889369847,0.625785597396366,"PRPF6","24148",FALSE
"ENSG00000105612.8",-0.258139335695553,0.122931757295741,0.625785597396366,"DNASE2","1777",FALSE
"ENSG00000107954.10",0.25825902899949,0.122752057359794,0.625785597396366,"NEURL1","9148",FALSE
