"","block_id","conc1","conc2","ZIP_synergy","Bliss_synergy","Loewe_synergy","HSA_synergy","idSample","drug1","drug2"
"114",1,0.39,0.78,2.53747238359368,4.60163881609478,-7.7070083379179,-5.30496585683096,"AU565 R3","TBF","FLUVA"
"115",1,0.39,1.56,3.71586198451868,7.23809927564439,-3.74454259722015,-1.34250011613321,"AU565 R3","TBF","FLUVA"
"116",1,0.39,3.125,3.99913192743837,6.99142683978118,-3.27536435594176,-0.873321874854824,"AU565 R3","TBF","FLUVA"
"117",1,0.39,6.25,3.41732838185619,10.4238930473855,-1.65414449251445,0.74789798857249,"AU565 R3","TBF","FLUVA"
"118",1,0.39,12.5,4.40612476951089,9.41411433287225,-2.94657666180101,0.492404886886249,"AU565 R3","TBF","FLUVA"
"119",1,0.39,25,5.95262408600003,7.9862844818069,-7.0360050006031,2.62461095368607,"AU565 R3","TBF","FLUVA"
"120",1,0.39,50,6.37719317840861,8.17803189439774,5.28600640876409,5.3560644771682,"AU565 R3","TBF","FLUVA"
"121",1,1.56,0.78,5.30155831324732,5.1337584940583,-3.91331315741863,-3.94388442421148,"AU565 R3","TBF","FLUVA"
"122",1,1.56,1.56,8.67506339947518,9.89260351673145,2.06058009291817,2.03000882612533,"AU565 R3","TBF","FLUVA"
"123",1,1.56,3.125,9.33261355963909,9.77086641671942,1.55785387429819,2.56422167510566,"AU565 R3","TBF","FLUVA"
"124",1,1.56,6.25,11.2728108777126,12.3967803154158,0.450204196383783,3.53045013239189,"AU565 R3","TBF","FLUVA"
"125",1,1.56,12.5,16.4382463139749,17.2335532318821,1.83038958064873,9.05839178705811,"AU565 R3","TBF","FLUVA"
"126",1,1.56,25,26.2904042709802,25.7519675338213,8.42624889494425,20.8389464393552,"AU565 R3","TBF","FLUVA"
"127",1,1.56,50,36.2168710912542,36.005365975534,39.2098143100865,40.316811446091,"AU565 R3","TBF","FLUVA"
"128",1,6.25,0.78,9.9410790411867,13.6450083247677,9.52363562843603,9.25814093928555,"AU565 R3","TBF","FLUVA"
"129",1,6.25,1.56,9.85449086692753,11.139302432287,7.60511470122834,7.33962001207785,"AU565 R3","TBF","FLUVA"
"130",1,6.25,3.125,11.9827180881448,12.3366849439411,9.11949199485959,8.85399730570911,"AU565 R3","TBF","FLUVA"
"131",1,6.25,6.25,15.1625857483238,16.0420762677761,12.0228226958398,11.7573280066893,"AU565 R3","TBF","FLUVA"
"132",1,6.25,12.5,19.5312484186203,19.0805705739917,15.3953316380983,15.1298369489478,"AU565 R3","TBF","FLUVA"
"133",1,6.25,25,26.1777054005084,25.0759930592952,22.9672181062546,22.7017234171041,"AU565 R3","TBF","FLUVA"
"134",1,6.25,50,27.0373667460823,28.4640234041206,36.777781584677,36.5122868955265,"AU565 R3","TBF","FLUVA"
"135",1,25,0.78,0.901194939182446,1.36256909457724,0.939125799088956,0.562084823709768,"AU565 R3","TBF","FLUVA"
"136",1,25,1.56,0.42335594820976,0.238096692628176,-0.0782012785344932,-0.455242253913681,"AU565 R3","TBF","FLUVA"
"137",1,25,3.125,0.674175134757149,0.686594620051153,0.428139595716445,0.0510986203372568,"AU565 R3","TBF","FLUVA"
"138",1,25,6.25,0.5983164765764,0.489194566760744,0.084385240720394,-0.292655734658794,"AU565 R3","TBF","FLUVA"
"139",1,25,12.5,1.79408792205069,1.78932739097763,1.44546667333989,1.06842569796071,"AU565 R3","TBF","FLUVA"
"140",1,25,25,2.77548504840485,2.76054967957016,2.70435086528489,2.32730988990571,"AU565 R3","TBF","FLUVA"
"141",1,25,50,1.06151574704589,0.933045438735547,2.77867613122999,2.4016351558508,"AU565 R3","TBF","FLUVA"
"142",1,0.39,0.78,1.09034473675084,-5.32027187201025,-2.4095104203401,-6.33186018481318,"AU565 R3","TBF","FLUVA"
