date,conc1,conc2,response,repeats,drug1,drug2,conc_unit1,conc_unit2,block_id
44894,0.17,3.15,120.2969783,1,FLV,TBF,uM,uM,137
44894,0.17,6.3,111.785806,1,FLV,TBF,uM,uM,137
44894,0.17,8.9,130.6339194,1,FLV,TBF,uM,uM,137
44894,0.17,12.5,120.6165309,1,FLV,TBF,uM,uM,137
44894,0.17,17.8,106.2407544,1,FLV,TBF,uM,uM,137
44894,0.17,25,84.3603912,1,FLV,TBF,uM,uM,137
44894,0.17,50,3.51572534,1,FLV,TBF,uM,uM,137
44894,0.1,0,98.41284543,1,FLV,TBF,uM,uM,137
44894,0.1,0.83,118.8328735,1,FLV,TBF,uM,uM,137
44894,0.1,1.6,127.8155663,1,FLV,TBF,uM,uM,137
44894,0.1,3.15,125.086283,1,FLV,TBF,uM,uM,137
44894,0.1,6.3,124.1351642,1,FLV,TBF,uM,uM,137
44894,0.1,8.9,126.8146891,1,FLV,TBF,uM,uM,137
44894,0.1,12.5,128.8855884,1,FLV,TBF,uM,uM,137
44894,0.1,17.8,122.4268984,1,FLV,TBF,uM,uM,137
44894,0.1,25,91.32872834,1,FLV,TBF,uM,uM,137
44894,0.1,50,2.691479835,1,FLV,TBF,uM,uM,137
44894,0,0,100,1,FLV,TBF,uM,uM,137
44894,0,0.83,101.3319002,1,FLV,TBF,uM,uM,137
44894,0,1.6,121.9370685,1,FLV,TBF,uM,uM,137
44894,0,3.15,106.5197033,1,FLV,TBF,uM,uM,137
44894,0,6.3,129.779625,1,FLV,TBF,uM,uM,137
44894,0,8.9,80.28450633,1,FLV,TBF,uM,uM,137
44894,0,12.5,104.6981348,1,FLV,TBF,uM,uM,137
44894,0,17.8,74.97963081,1,FLV,TBF,uM,uM,137
44894,0,25,86.92822882,1,FLV,TBF,uM,uM,137
44894,0,50,21.12127761,1,FLV,TBF,uM,uM,137
44895,25,0,1.354219563,1,FLV,TBF,uM,uM,143
44895,25,0.83,1.116903319,1,FLV,TBF,uM,uM,143
44895,25,1.6,1.202522289,1,FLV,TBF,uM,uM,143
44895,25,3.15,0.823793332,1,FLV,TBF,uM,uM,143
44895,25,6.3,0.995288386,1,FLV,TBF,uM,uM,143
44895,25,8.9,0.543539046,1,FLV,TBF,uM,uM,143
44895,25,12.5,0.48183168,1,FLV,TBF,uM,uM,143
44895,25,17.8,0.279740058,1,FLV,TBF,uM,uM,143
44895,25,25,0.272540865,1,FLV,TBF,uM,uM,143
44895,25,50,0.239116042,1,FLV,TBF,uM,uM,143
44895,14.4,0,2.289857495,1,FLV,TBF,uM,uM,143
44895,14.4,0.83,2.165157193,1,FLV,TBF,uM,uM,143
44895,14.4,1.6,1.91189988,1,FLV,TBF,uM,uM,143
44895,14.4,3.15,1.787199578,1,FLV,TBF,uM,uM,143
44895,14.4,6.3,1.588707552,1,FLV,TBF,uM,uM,143
44895,14.4,8.9,1.118446003,1,FLV,TBF,uM,uM,143
44895,14.4,12.5,0.49648718,1,FLV,TBF,uM,uM,143
44895,14.4,17.8,0.421666999,1,FLV,TBF,uM,uM,143
44895,14.4,25,0.33167709,1,FLV,TBF,uM,uM,143
44895,14.4,50,0.284882338,1,FLV,TBF,uM,uM,143
44895,8.3,0,3.384134779,1,FLV,TBF,uM,uM,143
44895,8.3,0.83,1.764059316,1,FLV,TBF,uM,uM,143
44895,8.3,1.6,3.016461725,1,FLV,TBF,uM,uM,143
44895,8.3,3.15,1.587164868,1,FLV,TBF,uM,uM,143
44895,8.3,6.3,1.548597764,1,FLV,TBF,uM,uM,143
44895,8.3,8.9,0.947208063,1,FLV,TBF,uM,uM,143
44895,8.3,12.5,0.984746711,1,FLV,TBF,uM,uM,143
44895,8.3,17.8,0.499829662,1,FLV,TBF,uM,uM,143
44895,8.3,25,0.428094849,1,FLV,TBF,uM,uM,143
44895,8.3,50,0.338362055,1,FLV,TBF,uM,uM,143
44895,4.8,0,18.9027659,1,FLV,TBF,uM,uM,143
44895,4.8,0.83,18.65079416,1,FLV,TBF,uM,uM,143
44895,4.8,1.6,13.81267958,1,FLV,TBF,uM,uM,143
44895,4.8,3.15,12.36384205,1,FLV,TBF,uM,uM,143
44895,4.8,6.3,8.251817475,1,FLV,TBF,uM,uM,143
44895,4.8,8.9,4.816517005,1,FLV,TBF,uM,uM,143
44895,4.8,12.5,2.580653455,1,FLV,TBF,uM,uM,143
44895,4.8,17.8,1.226948121,1,FLV,TBF,uM,uM,143
44895,4.8,25,0.626329762,1,FLV,TBF,uM,uM,143
44895,4.8,50,0.327563266,1,FLV,TBF,uM,uM,143
44895,2.7,0,36.62974938,1,FLV,TBF,uM,uM,143
44895,2.7,0.83,37.26713504,1,FLV,TBF,uM,uM,143
44895,2.7,1.6,30.14121988,1,FLV,TBF,uM,uM,143
44895,2.7,3.15,30.16667417,1,FLV,TBF,uM,uM,143
44895,2.7,6.3,21.73616244,1,FLV,TBF,uM,uM,143
44895,2.7,8.9,16.73323777,1,FLV,TBF,uM,uM,143
44895,2.7,12.5,8.244361168,1,FLV,TBF,uM,uM,143
44895,2.7,17.8,3.644848399,1,FLV,TBF,uM,uM,143
44895,2.7,25,1.206121885,1,FLV,TBF,uM,uM,143
44895,2.7,50,0.491087785,1,FLV,TBF,uM,uM,143
44895,1.6,0,51.11272522,1,FLV,TBF,uM,uM,143
44895,1.6,0.83,42.58193903,1,FLV,TBF,uM,uM,143
44895,1.6,1.6,47.51184331,1,FLV,TBF,uM,uM,143
44895,1.6,3.15,37.74922384,1,FLV,TBF,uM,uM,143
44895,1.6,6.3,38.2729651,1,FLV,TBF,uM,uM,143
44895,1.6,8.9,25.34295797,1,FLV,TBF,uM,uM,143
44895,1.6,12.5,15.80711306,1,FLV,TBF,uM,uM,143
44895,1.6,17.8,6.014411241,1,FLV,TBF,uM,uM,143
44895,1.6,25,3.089739222,1,FLV,TBF,uM,uM,143
44895,1.6,50,0.510885565,1,FLV,TBF,uM,uM,143
44895,0.9,0,53.83119179,1,FLV,TBF,uM,uM,143
44895,0.9,0.83,51.24359625,1,FLV,TBF,uM,uM,143
44895,0.9,1.6,52.5278808,1,FLV,TBF,uM,uM,143
44895,0.9,3.15,52.32450361,1,FLV,TBF,uM,uM,143
44895,0.9,6.3,54.41689753,1,FLV,TBF,uM,uM,143
44895,0.9,8.9,44.11125324,1,FLV,TBF,uM,uM,143
44895,0.9,12.5,30.83337083,1,FLV,TBF,uM,uM,143
44895,0.9,17.8,15.26100287,1,FLV,TBF,uM,uM,143
44895,0.9,25,6.448419713,1,FLV,TBF,uM,uM,143
44895,0.9,50,1.705951547,1,FLV,TBF,uM,uM,143
44895,0.5,0,65.30773335,1,FLV,TBF,uM,uM,143
44895,0.5,0.83,60.45059233,1,FLV,TBF,uM,uM,143
44895,0.5,1.6,59.48512917,1,FLV,TBF,uM,uM,143
44895,0.5,3.15,64.99996786,1,FLV,TBF,uM,uM,143
44895,0.5,6.3,60.39377013,1,FLV,TBF,uM,uM,143
44895,0.5,8.9,50.01022028,1,FLV,TBF,uM,uM,143
44895,0.5,12.5,44.79363386,1,FLV,TBF,uM,uM,143
44895,0.5,17.8,23.53236101,1,FLV,TBF,uM,uM,143
44895,0.5,25,12.03550745,1,FLV,TBF,uM,uM,143
44895,0.5,50,3.26791924,1,FLV,TBF,uM,uM,143
44895,0.3,0,64.14094991,1,FLV,TBF,uM,uM,143
44895,0.3,0.83,66.18603485,1,FLV,TBF,uM,uM,143
44895,0.3,1.6,62.15731522,1,FLV,TBF,uM,uM,143
44895,0.3,3.15,63.63957756,1,FLV,TBF,uM,uM,143
44895,0.3,6.3,68.89653089,1,FLV,TBF,uM,uM,143
44895,0.3,8.9,42.36364922,1,FLV,TBF,uM,uM,143
44895,0.3,12.5,40.67312451,1,FLV,TBF,uM,uM,143
44895,0.3,17.8,18.28723493,1,FLV,TBF,uM,uM,143
44895,0.3,25,10.86178193,1,FLV,TBF,uM,uM,143
44895,0.3,50,2.203981411,1,FLV,TBF,uM,uM,143
44895,0.17,0,74.49338896,1,FLV,TBF,uM,uM,143
44895,0.17,0.83,65.6185842,1,FLV,TBF,uM,uM,143
44895,0.17,1.6,68.13135955,1,FLV,TBF,uM,uM,143
44895,0.17,3.15,72.38145437,1,FLV,TBF,uM,uM,143
44895,0.17,6.3,70.21963965,1,FLV,TBF,uM,uM,143
44895,0.17,8.9,60.14462664,1,FLV,TBF,uM,uM,143
44895,0.17,12.5,44.74375374,1,FLV,TBF,uM,uM,143
44895,0.17,17.8,29.1258766,1,FLV,TBF,uM,uM,143
44895,0.17,25,13.52111228,1,FLV,TBF,uM,uM,143
44895,0.17,50,3.492379783,1,FLV,TBF,uM,uM,143
44895,0.1,0,73.20653327,1,FLV,TBF,uM,uM,143
44895,0.1,0.83,65.49774061,1,FLV,TBF,uM,uM,143
44895,0.1,1.6,62.23624922,1,FLV,TBF,uM,uM,143
44895,0.1,3.15,63.46011197,1,FLV,TBF,uM,uM,143
44895,0.1,6.3,73.37494295,1,FLV,TBF,uM,uM,143
44895,0.1,8.9,54.52719945,1,FLV,TBF,uM,uM,143
44895,0.1,12.5,47.27041325,1,FLV,TBF,uM,uM,143
44895,0.1,17.8,26.86841547,1,FLV,TBF,uM,uM,143
44895,0.1,25,13.2539708,1,FLV,TBF,uM,uM,143
44895,0.1,50,1.441124103,1,FLV,TBF,uM,uM,143
44895,0,0,100,1,FLV,TBF,uM,uM,143
44895,0,0.83,90.37069414,1,FLV,TBF,uM,uM,143
44895,0,1.6,92.67726405,1,FLV,TBF,uM,uM,143
44895,0,3.15,97.49918045,1,FLV,TBF,uM,uM,143
44895,0,6.3,98.64642322,1,FLV,TBF,uM,uM,143
44895,0,8.9,83.50832085,1,FLV,TBF,uM,uM,143
44895,0,12.5,85.59762941,1,FLV,TBF,uM,uM,143
44895,0,17.8,50.52136296,1,FLV,TBF,uM,uM,143
44895,0,25,4.907535369,1,FLV,TBF,uM,uM,143
44895,0,50,0.635328752,1,FLV,TBF,uM,uM,143
44900,25,0,51.65289332,4,FLV,TBF,uM,uM,95
44900,25,0.83,63.32867364,4,FLV,TBF,uM,uM,95
44900,25,1.6,59.659212170000004,4,FLV,TBF,uM,uM,95
44900,25,3.15,55.94110669,4,FLV,TBF,uM,uM,95
44900,25,6.3,53.82193006,4,FLV,TBF,uM,uM,95
44900,25,8.9,48.01809071,4,FLV,TBF,uM,uM,95
44900,25,12.5,33.52533532,4,FLV,TBF,uM,uM,95
44900,25,17.8,24.10067852,4,FLV,TBF,uM,uM,95
44900,25,25,12.24917168,4,FLV,TBF,uM,uM,95
44900,25,50,1.173658535,4,FLV,TBF,uM,uM,95
44900,14.4,0,70.35822063,4,FLV,TBF,uM,uM,95
44900,14.4,0.83,68.16984788,4,FLV,TBF,uM,uM,95
44900,14.4,1.6,71.05723516,4,FLV,TBF,uM,uM,95
44900,14.4,3.15,71.12643127,4,FLV,TBF,uM,uM,95
44900,14.4,6.3,63.3668592,4,FLV,TBF,uM,uM,95
44900,14.4,8.9,52.49990727,4,FLV,TBF,uM,uM,95
44900,14.4,12.5,50.2312719,4,FLV,TBF,uM,uM,95
44900,14.4,17.8,23.60377988,4,FLV,TBF,uM,uM,95
44900,14.4,25,13.40969633,4,FLV,TBF,uM,uM,95
44900,14.4,50,1.899305667,4,FLV,TBF,uM,uM,95
44900,8.3,0,70.60472419,4,FLV,TBF,uM,uM,95
44900,8.3,0.83,70.07268024,4,FLV,TBF,uM,uM,95
44900,8.3,1.6,75.84721157,4,FLV,TBF,uM,uM,95
44900,8.3,3.15,67.2086421,4,FLV,TBF,uM,uM,95
44900,8.3,6.3,64.83931361,4,FLV,TBF,uM,uM,95
44900,8.3,8.9,65.3477652,4,FLV,TBF,uM,uM,95
44900,8.3,12.5,44.47850877,4,FLV,TBF,uM,uM,95
44900,8.3,17.8,24.50685607,4,FLV,TBF,uM,uM,95
44900,8.3,25,12.98758787,4,FLV,TBF,uM,uM,95
44900,8.3,50,1.847864619,4,FLV,TBF,uM,uM,95
44900,4.8,0,70.99083608,4,FLV,TBF,uM,uM,95
44900,4.8,0.83,77.81887522,4,FLV,TBF,uM,uM,95
44900,4.8,1.6,83.19513365,4,FLV,TBF,uM,uM,95
44900,4.8,3.15,83.76341739,4,FLV,TBF,uM,uM,95
44900,4.8,6.3,88.13116373,4,FLV,TBF,uM,uM,95
44900,4.8,8.9,70.42960572,4,FLV,TBF,uM,uM,95
44900,4.8,12.5,58.0528651,4,FLV,TBF,uM,uM,95
44900,4.8,17.8,35.75809573,4,FLV,TBF,uM,uM,95
44900,4.8,25,23.36007336,4,FLV,TBF,uM,uM,95
44900,4.8,50,6.047059439,4,FLV,TBF,uM,uM,95
44900,2.7,0,80.68023794,4,FLV,TBF,uM,uM,95
44900,2.7,0.83,82.09808945,4,FLV,TBF,uM,uM,95
44900,2.7,1.6,83.9415761,4,FLV,TBF,uM,uM,95
44900,2.7,3.15,92.2002358,4,FLV,TBF,uM,uM,95
44900,2.7,6.3,85.00493433,4,FLV,TBF,uM,uM,95
44900,2.7,8.9,77.93027002,4,FLV,TBF,uM,uM,95
44900,2.7,12.5,65.78592619,4,FLV,TBF,uM,uM,95
44900,2.7,17.8,42.38851855,4,FLV,TBF,uM,uM,95
44900,2.7,25,21.38561268,4,FLV,TBF,uM,uM,95
44900,2.7,50,10.49190655,4,FLV,TBF,uM,uM,95
44900,1.6,0,90.71744454,4,FLV,TBF,uM,uM,95
44900,1.6,0.83,88.99228445,4,FLV,TBF,uM,uM,95
44900,1.6,1.6,89.14636438,4,FLV,TBF,uM,uM,95
44900,1.6,3.15,90.30992928,4,FLV,TBF,uM,uM,95
44900,1.6,6.3,98.82579422,4,FLV,TBF,uM,uM,95
44900,1.6,8.9,80.29339639,4,FLV,TBF,uM,uM,95
44900,1.6,12.5,70.2283411,4,FLV,TBF,uM,uM,95
44900,1.6,17.8,46.81123263,4,FLV,TBF,uM,uM,95
44900,1.6,25,29.99888727,4,FLV,TBF,uM,uM,95
44900,1.6,50,5.233974684,4,FLV,TBF,uM,uM,95
44900,0.9,0,86.91749549,4,FLV,TBF,uM,uM,95
44900,0.9,0.83,84.10100687,4,FLV,TBF,uM,uM,95
44900,0.9,1.6,96.40174121,4,FLV,TBF,uM,uM,95
44900,0.9,3.15,94.90192454,4,FLV,TBF,uM,uM,95
44900,0.9,6.3,100.687644,4,FLV,TBF,uM,uM,95
44900,0.9,8.9,92.70090435,4,FLV,TBF,uM,uM,95
44900,0.9,12.5,82.62928212,4,FLV,TBF,uM,uM,95
44900,0.9,17.8,54.39678074,4,FLV,TBF,uM,uM,95
44900,0.9,25,35.21863358,4,FLV,TBF,uM,uM,95
44900,0.9,50,14.74436657,4,FLV,TBF,uM,uM,95
44900,0.5,0,88.64107464,4,FLV,TBF,uM,uM,95
44900,0.5,0.83,93.44661714,4,FLV,TBF,uM,uM,95
44900,0.5,1.6,91.36222099,4,FLV,TBF,uM,uM,95
44900,0.5,3.15,100.9335395,4,FLV,TBF,uM,uM,95
44900,0.5,6.3,94.71963108,4,FLV,TBF,uM,uM,95
44900,0.5,8.9,96.39699842,4,FLV,TBF,uM,uM,95
44900,0.5,12.5,82.28074773,4,FLV,TBF,uM,uM,95
44900,0.5,17.8,63.54404503,4,FLV,TBF,uM,uM,95
44900,0.5,25,43.38863955,4,FLV,TBF,uM,uM,95
44900,0.5,50,16.43486779,4,FLV,TBF,uM,uM,95
44900,0.3,0,87.84951487,4,FLV,TBF,uM,uM,95
44900,0.3,0.83,88.96528702,4,FLV,TBF,uM,uM,95
44900,0.3,1.6,92.74699456,4,FLV,TBF,uM,uM,95
44900,0.3,3.15,94.60179095,4,FLV,TBF,uM,uM,95
44900,0.3,6.3,97.05162529,4,FLV,TBF,uM,uM,95
44900,0.3,8.9,95.73057538,4,FLV,TBF,uM,uM,95
44900,0.3,12.5,87.20680578,4,FLV,TBF,uM,uM,95
44900,0.3,17.8,60.43301688,4,FLV,TBF,uM,uM,95
44900,0.3,25,44.42548679,4,FLV,TBF,uM,uM,95
44900,0.3,50,18.66738498,4,FLV,TBF,uM,uM,95
44900,0.17,0,90.38800293,4,FLV,TBF,uM,uM,95
44900,0.17,0.83,89.56567581,4,FLV,TBF,uM,uM,95
44900,0.17,1.6,96.51228474,4,FLV,TBF,uM,uM,95
44900,0.17,3.15,92.98826889,4,FLV,TBF,uM,uM,95
44900,0.17,6.3,97.68241659,4,FLV,TBF,uM,uM,95
44900,0.17,8.9,92.18722353,4,FLV,TBF,uM,uM,95
44900,0.17,12.5,83.87116389,4,FLV,TBF,uM,uM,95
44900,0.17,17.8,65.35725079,4,FLV,TBF,uM,uM,95
44900,0.17,25,43.43691874,4,FLV,TBF,uM,uM,95
44900,0.17,50,22.78716844,4,FLV,TBF,uM,uM,95
44900,0.1,0,89.10963814,4,FLV,TBF,uM,uM,95
44900,0.1,0.83,89.5716347,4,FLV,TBF,uM,uM,95
44900,0.1,1.6,95.22735302,4,FLV,TBF,uM,uM,95
44900,0.1,3.15,94.8626445,4,FLV,TBF,uM,uM,95
44900,0.1,6.3,96.35929931,4,FLV,TBF,uM,uM,95
44900,0.1,8.9,90.82993383,4,FLV,TBF,uM,uM,95
44900,0.1,12.5,89.08324876,4,FLV,TBF,uM,uM,95
44900,0.1,17.8,70.46280526,4,FLV,TBF,uM,uM,95
44900,0.1,25,52.2193529,4,FLV,TBF,uM,uM,95
44900,0.1,50,15.91899798,4,FLV,TBF,uM,uM,95
44900,0,0,100,4,FLV,TBF,uM,uM,95
44900,0,0.83,109.2663813,4,FLV,TBF,uM,uM,95
44900,0,1.6,124.6322968,4,FLV,TBF,uM,uM,95
44900,0,3.15,108.3448204,4,FLV,TBF,uM,uM,95
44900,0,6.3,109.458282,4,FLV,TBF,uM,uM,95
44900,0,8.9,103.634377,4,FLV,TBF,uM,uM,95
44900,0,12.5,91.95750215,4,FLV,TBF,uM,uM,95
44900,0,17.8,67.90656214,4,FLV,TBF,uM,uM,95
44900,0,25,49.35203128,4,FLV,TBF,uM,uM,95
44900,0,50,5.71919876,4,FLV,TBF,uM,uM,95
44900,25,0,7.327240233,1,FLV,TBF,uM,uM,132
44900,25,0.83,6.605195157,1,FLV,TBF,uM,uM,132
44900,25,1.6,7.308476791,1,FLV,TBF,uM,uM,132
44900,25,3.15,6.591180487,1,FLV,TBF,uM,uM,132
44900,25,6.3,5.124041414,1,FLV,TBF,uM,uM,132
44900,25,8.9,3.694313403,1,FLV,TBF,uM,uM,132
44900,25,12.5,1.477679032,1,FLV,TBF,uM,uM,132
44900,25,17.8,0.545066431,1,FLV,TBF,uM,uM,132
44900,25,25,0.468970246,1,FLV,TBF,uM,uM,132
44900,25,50,0.278208578,1,FLV,TBF,uM,uM,132
44900,14.4,0,13.75730992,1,FLV,TBF,uM,uM,132
44900,14.4,0.83,12.54301403,1,FLV,TBF,uM,uM,132
44900,14.4,1.6,12.79678381,1,FLV,TBF,uM,uM,132
44900,14.4,3.15,12.42962261,1,FLV,TBF,uM,uM,132
44900,14.4,6.3,10.1331857,1,FLV,TBF,uM,uM,132
44900,14.4,8.9,8.222789244,1,FLV,TBF,uM,uM,132
44900,14.4,12.5,4.144404382,1,FLV,TBF,uM,uM,132
44900,14.4,17.8,0.955082403,1,FLV,TBF,uM,uM,132
44900,14.4,25,0.477425378,1,FLV,TBF,uM,uM,132
44900,14.4,50,0.35859024,1,FLV,TBF,uM,uM,132
44900,8.3,0,15.73650567,1,FLV,TBF,uM,uM,132
44900,8.3,0.83,13.79437352,1,FLV,TBF,uM,uM,132
44900,8.3,1.6,15.88823474,1,FLV,TBF,uM,uM,132
44900,8.3,3.15,14.50889005,1,FLV,TBF,uM,uM,132
44900,8.3,6.3,15.74218103,1,FLV,TBF,uM,uM,132
44900,8.3,8.9,10.22827697,1,FLV,TBF,uM,uM,132
44900,8.3,12.5,7.923384925,1,FLV,TBF,uM,uM,132
44900,8.3,17.8,1.684656021,1,FLV,TBF,uM,uM,132
44900,8.3,25,0.733511625,1,FLV,TBF,uM,uM,132
44900,8.3,50,0.369825141,1,FLV,TBF,uM,uM,132
44900,4.8,0,19.1472826,1,FLV,TBF,uM,uM,132
44900,4.8,0.83,20.68785391,1,FLV,TBF,uM,uM,132
44900,4.8,1.6,20.82429426,1,FLV,TBF,uM,uM,132
44900,4.8,3.15,21.33484522,1,FLV,TBF,uM,uM,132
44900,4.8,6.3,22.02029,1,FLV,TBF,uM,uM,132
44900,4.8,8.9,19.36097737,1,FLV,TBF,uM,uM,132
44900,4.8,12.5,11.96887585,1,FLV,TBF,uM,uM,132
44900,4.8,17.8,6.385014264,1,FLV,TBF,uM,uM,132
44900,4.8,25,1.129860398,1,FLV,TBF,uM,uM,132
44900,4.8,50,0.454723928,1,FLV,TBF,uM,uM,132
44900,2.7,0,23.26701653,1,FLV,TBF,uM,uM,132
44900,2.7,0.83,24.06886415,1,FLV,TBF,uM,uM,132
44900,2.7,1.6,24.23090154,1,FLV,TBF,uM,uM,132
44900,2.7,3.15,24.85333821,1,FLV,TBF,uM,uM,132
44900,2.7,6.3,23.96080062,1,FLV,TBF,uM,uM,132
44900,2.7,8.9,23.60638003,1,FLV,TBF,uM,uM,132
44900,2.7,12.5,17.82237506,1,FLV,TBF,uM,uM,132
44900,2.7,17.8,9.94682533,1,FLV,TBF,uM,uM,132
44900,2.7,25,3.286034786,1,FLV,TBF,uM,uM,132
44900,2.7,50,0.501864183,1,FLV,TBF,uM,uM,132
44900,1.6,0,28.26006132,1,FLV,TBF,uM,uM,132
44900,1.6,0.83,26.74983582,1,FLV,TBF,uM,uM,132
44900,1.6,1.6,26.67733017,1,FLV,TBF,uM,uM,132
44900,1.6,3.15,31.6388709,1,FLV,TBF,uM,uM,132
44900,1.6,6.3,25.77946469,1,FLV,TBF,uM,uM,132
44900,1.6,8.9,27.6505969,1,FLV,TBF,uM,uM,132
44900,1.6,12.5,22.34112171,1,FLV,TBF,uM,uM,132
44900,1.6,17.8,10.80600569,1,FLV,TBF,uM,uM,132
44900,1.6,25,5.314571435,1,FLV,TBF,uM,uM,132
44900,1.6,50,0.631702574,1,FLV,TBF,uM,uM,132
44900,0.9,0,28.82551272,1,FLV,TBF,uM,uM,132
44900,0.9,0.83,31.95854437,1,FLV,TBF,uM,uM,132
44900,0.9,1.6,29.76750704,1,FLV,TBF,uM,uM,132
44900,0.9,3.15,32.86799223,1,FLV,TBF,uM,uM,132
44900,0.9,6.3,30.46638738,1,FLV,TBF,uM,uM,132
44900,0.9,8.9,30.24887043,1,FLV,TBF,uM,uM,132
44900,0.9,12.5,24.48617702,1,FLV,TBF,uM,uM,132
44900,0.9,17.8,19.12330709,1,FLV,TBF,uM,uM,132
44900,0.9,25,7.041503114,1,FLV,TBF,uM,uM,132
44900,0.9,50,0.901108549,1,FLV,TBF,uM,uM,132
44900,0.5,0,36.69978839,1,FLV,TBF,uM,uM,132
44900,0.5,0.83,36.72017336,1,FLV,TBF,uM,uM,132
44900,0.5,1.6,36.78364476,1,FLV,TBF,uM,uM,132
44900,0.5,3.15,37.9644676,1,FLV,TBF,uM,uM,132
44900,0.5,6.3,34.99509487,1,FLV,TBF,uM,uM,132
44900,0.5,8.9,34.06074491,1,FLV,TBF,uM,uM,132
44900,0.5,12.5,28.78937572,1,FLV,TBF,uM,uM,132
44900,0.5,17.8,19.8630732,1,FLV,TBF,uM,uM,132
44900,0.5,25,9.093899449,1,FLV,TBF,uM,uM,132
44900,0.5,50,1.621532093,1,FLV,TBF,uM,uM,132
44900,0.3,0,41.09159224,1,FLV,TBF,uM,uM,132
44900,0.3,0.83,43.13472268,1,FLV,TBF,uM,uM,132
44900,0.3,1.6,42.4810136,1,FLV,TBF,uM,uM,132
44900,0.3,3.15,41.04144057,1,FLV,TBF,uM,uM,132
44900,0.3,6.3,39.55970771,1,FLV,TBF,uM,uM,132
44900,0.3,8.9,35.98666174,1,FLV,TBF,uM,uM,132
44900,0.3,12.5,34.17239898,1,FLV,TBF,uM,uM,132
44900,0.3,17.8,21.69505699,1,FLV,TBF,uM,uM,132
44900,0.3,25,15.39818458,1,FLV,TBF,uM,uM,132
44900,0.3,50,0.711852589,1,FLV,TBF,uM,uM,132
44900,0.17,0,47.09960029,1,FLV,TBF,uM,uM,132
44900,0.17,0.83,53.98010843,1,FLV,TBF,uM,uM,132
44900,0.17,1.6,50.37787489,1,FLV,TBF,uM,uM,132
44900,0.17,3.15,47.88963389,1,FLV,TBF,uM,uM,132
44900,0.17,6.3,46.80297574,1,FLV,TBF,uM,uM,132
44900,0.17,8.9,41.77472055,1,FLV,TBF,uM,uM,132
44900,0.17,12.5,35.97589013,1,FLV,TBF,uM,uM,132
44900,0.17,17.8,25.35323339,1,FLV,TBF,uM,uM,132
44900,0.17,25,14.83389141,1,FLV,TBF,uM,uM,132
44900,0.17,50,4.011322927,1,FLV,TBF,uM,uM,132
44900,0.1,0,56.30735446,1,FLV,TBF,uM,uM,132
44900,0.1,0.83,56.97090856,1,FLV,TBF,uM,uM,132
44900,0.1,1.6,63.49410052,1,FLV,TBF,uM,uM,132
44900,0.1,3.15,53.35072233,1,FLV,TBF,uM,uM,132
44900,0.1,6.3,51.26751689,1,FLV,TBF,uM,uM,132
44900,0.1,8.9,45.38251363,1,FLV,TBF,uM,uM,132
44900,0.1,12.5,38.61006902,1,FLV,TBF,uM,uM,132
44900,0.1,17.8,27.59384327,1,FLV,TBF,uM,uM,132
44900,0.1,25,16.46434193,1,FLV,TBF,uM,uM,132
44900,0.1,50,4.860194978,1,FLV,TBF,uM,uM,132
44900,0,0,100,1,FLV,TBF,uM,uM,132
44900,0,0.83,80.06407368,1,FLV,TBF,uM,uM,132
44900,0,1.6,80.35444375,1,FLV,TBF,uM,uM,132
44900,0,3.15,72.51676838,1,FLV,TBF,uM,uM,132
44900,0,6.3,74.14513407,1,FLV,TBF,uM,uM,132
44900,0,8.9,55.70680847,1,FLV,TBF,uM,uM,132
44900,0,12.5,62.68043888,1,FLV,TBF,uM,uM,132
44900,0,17.8,33.01219276,1,FLV,TBF,uM,uM,132
44900,0,25,24.21862422,1,FLV,TBF,uM,uM,132
44900,0,50,4.49546608,1,FLV,TBF,uM,uM,132
44901,25,0,4.316592539,2,FLV,TBF,uM,uM,132
44901,25,0.83,4.438172907,2,FLV,TBF,uM,uM,132
44901,25,1.6,5.18370921,2,FLV,TBF,uM,uM,132
44901,25,3.15,4.517268671,2,FLV,TBF,uM,uM,132
44901,25,6.3,4.0043209,2,FLV,TBF,uM,uM,132
44901,25,8.9,2.376984308,2,FLV,TBF,uM,uM,132
44901,25,12.5,1.217957283,2,FLV,TBF,uM,uM,132
44901,25,17.8,0.54486017,2,FLV,TBF,uM,uM,132
44901,25,25,0.58166711,2,FLV,TBF,uM,uM,132
44901,25,50,0.477511303,2,FLV,TBF,uM,uM,132
44901,14.4,0,12.93352774,2,FLV,TBF,uM,uM,132
44901,14.4,0.83,12.90807614,2,FLV,TBF,uM,uM,132
44901,14.4,1.6,13.42043656,2,FLV,TBF,uM,uM,132
44901,14.4,3.15,14.281484,2,FLV,TBF,uM,uM,132
44901,14.4,6.3,9.365604013,2,FLV,TBF,uM,uM,132
44901,14.4,8.9,5.181947175,2,FLV,TBF,uM,uM,132
44901,14.4,12.5,3.097656348,2,FLV,TBF,uM,uM,132
44901,14.4,17.8,1.444868148,2,FLV,TBF,uM,uM,132
44901,14.4,25,0.7476899,2,FLV,TBF,uM,uM,132
44901,14.4,50,0.519995908,2,FLV,TBF,uM,uM,132
44901,8.3,0,18.23196497,2,FLV,TBF,uM,uM,132
44901,8.3,0.83,16.86971665,2,FLV,TBF,uM,uM,132
44901,8.3,1.6,19.36554038,2,FLV,TBF,uM,uM,132
44901,8.3,3.15,18.62822691,2,FLV,TBF,uM,uM,132
